"","num","A_Year_Built","A_Construction_Quality","A_Building_Condition","A_HVAC","A_Building_Type","A_Gross_Building_Area","A_Net_Leaseable_Area"
"4015",50590200,"1992","AVERAGE","AVERAGE","PACKAGE UNIT","RETAIL STORE","25,460","24,300"
"4016",50453800,"1967","GOOD","AVERAGE","PACKAGE UNIT","RETAIL STORE","5,100","0"
"4017",19304000,"1959","GOOD","GOOD","PACKAGE UNIT","RETAIL STORE","4,263","0"
"4018",19296000,"1952","AVERAGE","AVERAGE","HEAT PUMP INDIVIDUAL UNIT","RESTAURANT","1,393","0"
"4019",19288000,"1965","GOOD","GOOD","PACKAGE UNIT","RETAIL STORE","6,122","0"
"4020",50412310,"2010","EXCELLENT","EXCELLENT","PACKAGE UNIT","BANK","4,366","0"
"4021",17324500,"1970","GOOD","AVERAGE","COMPLETE HVAC","FIRE STATION STAFFED","8,050","0"
"4022",50348430,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,266","1,266"
"4023",50348420,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,254","1,254"
"4024",50348410,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,254","1,254"
"4025",50348400,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,266","1,266"
"4026",50348470,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4027",50348460,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4028",50348450,"0","","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,127","1,127"
"4029",50348440,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4030",50348510,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,266","1,266"
"4031",50348500,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,254","1,254"
"4032",50348490,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,254","1,254"
"4033",50348480,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,266","1,266"
"4034",50348550,"0","","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4035",50348540,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4036",50348530,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,127","1,127"
"4037",50348520,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4038",50348590,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,266","1,266"
"4039",50348580,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,254","1,254"
"4040",50348570,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,254","1,254"
"4041",50348560,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,266","1,266"
"4042",50348630,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4043",50348620,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4044",50348610,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,127","1,127"
"4045",50348600,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,150","1,150"
"4046",50323400,"","UNKNOWN","UNKNOWN","","","1","0"
"4047",50323440,"","UNKNOWN","UNKNOWN","","","1","0"
"4048",19498000,"2016","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","1","0"
"4049",50624150,"2007","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","1","0"
"4050",19536000,"1960","EXCELLENT","EXCELLENT","COMPLETE HVAC","FAST FOOD RESTAURANT","5,187","0"
"4051",50618900,"1997","GOOD","AVERAGE","WARM AND COOL AIR ZONE","MULTIPLE - ELDERLY ASSISTED LIVING","59,670","0"
"4052",50511500,"1962","GOOD","GOOD","PACKAGE UNIT","MULTIPLE - RESIDENTIAL","1","0"
"4053",27456000,"1960","AVERAGE","AVERAGE","HEAT PUMP INDIVIDUAL UNIT","MIXED RETAIL W/ OFFICE UNITS","14,200","11,115"
"4054",27440000,"2000","AVERAGE","GOOD","SPACE HEATER","STORAGE GARAGE","4,823","0"
"4055",27432000,"1969","GOOD","GOOD","COMPLETE HVAC","RESTAURANT","3,108","0"
"4056",27424100,"1967","AVERAGE","GOOD","PACKAGE UNIT","MEDICAL OFFICES","21,868","21,868"
"4057",22112000,"1936","FAIR","VERY GOOD","COMPLETE HVAC","OFFICE BUILDING","1,930","0"
"4058",27424200,"1976","VERY GOOD","GOOD","PACKAGE UNIT","RETAIL STORE","1,664","0"
"4059",22120000,"","UNKNOWN","UNKNOWN","","","1","0"
"4060",28928000,"1956","GOOD PLUS","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","5,870","0"
"4061",50323200,"","UNKNOWN","UNKNOWN","","","1","0"
"4062",50628540,"1962","GOOD","GOOD","WARM AND COOL AIR ZONE","APARTMENTS (HI-RISE)","304,560","0"
"4063",29152000,"1960","VERY GOOD","GOOD","PACKAGE UNIT","COMMUNITY SHOPPING CENTER","19,350","21,578"
"4064",29160000,"1957","GOOD","AVERAGE","PACKAGE UNIT","SERVICE GARAGE","2,877","0"
"4065",23104000,"1985","GOOD","GOOD","NONE","BATH HOUSES","1,300","0"
"4066",23096000,"","UNKNOWN","UNKNOWN","","","1","0"
"4067",25304000,"1988","VERY GOOD","GOOD","PACKAGE UNIT","MINI LUBE GARAGE","1,960","0"
"4068",50633150,"1959","VERY GOOD","EXCELLENT","PACKAGE UNIT","NEIGHBORHOOD SHOPPING CENTER","135,000","133,854"
"4069",50058700,"2016","VERY GOOD","EXCELLENT","PACKAGE UNIT","SUPERMARKET","17,110","0"
"4070",25176005,"2005","UNKNOWN","UNKNOWN","NONE","CONDO PKS","1","0"
"4071",25176000,"","UNKNOWN","UNKNOWN","","","1","0"
"4072",50058810,"2005","UNKNOWN","UNKNOWN","NONE","CONDO PKS","1","0"
"4073",50058820,"2005","UNKNOWN","UNKNOWN","NONE","CONDO PKS","1","0"
"4074",50213300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","825","0"
"4075",50213310,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4076",50213320,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,142","0"
"4077",50213330,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4078",50213340,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4079",50213350,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4080",50213360,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4081",50213370,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","586","0"
"4082",50213380,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","864","0"
"4083",50213390,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,472","0"
"4084",50213400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","618","0"
"4085",50213410,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","825","0"
"4086",50213420,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","299","0"
"4087",50213430,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,094","0"
"4088",50213440,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,094","0"
"4089",50213450,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","586","0"
"4090",50213460,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,095","0"
"4091",50213470,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","850","0"
"4092",50213480,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,141","0"
"4093",50213490,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","864","0"
"4094",50213500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","866","0"
"4095",50213510,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,474","0"
"4096",50213520,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,428","0"
"4097",50213530,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","825","0"
"4098",50198000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4099",50198100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4100",50198200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4101",50198300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4102",50198400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4103",50198500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4104",50198600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4105",50198700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4106",50198800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,472","0"
"4107",50198900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4108",50213540,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","825","0"
"4109",50213550,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","851","0"
"4110",50213560,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,140","0"
"4111",50213570,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4112",50213580,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,105","0"
"4113",50213590,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,105","0"
"4114",50213600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","864","0"
"4115",50213610,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","586","0"
"4116",50213620,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,426","0"
"4117",50213630,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,472","0"
"4118",50213640,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,094","0"
"4119",50213650,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,094","0"
"4120",50213660,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,094","0"
"4121",50213670,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,094","0"
"4122",50213680,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","850","0"
"4123",50213690,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,140","0"
"4124",50213700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","864","0"
"4125",50213710,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","864","0"
"4126",50213720,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,472","0"
"4127",50213730,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,428","0"
"4128",50060600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4129",50060700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4130",50060800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4131",50060900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4132",50061000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4133",50061100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4134",50061200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4135",50061300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4136",50061400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4137",50061500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4138",50061600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4139",50061700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4140",50061800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4141",50061900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4142",50062000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4143",50062100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4144",50062200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4145",50062300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4146",50062400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4147",50062500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4148",50062600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4149",50062700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4150",50062800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4151",50062900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4152",50063000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4153",50063100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4154",50063200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4155",50063300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4156",50063400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4157",50063500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4158",50063600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4159",50063700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4160",50063800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4161",50063900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4162",50064000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4163",50064100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4164",50064200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4165",50064300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4166",50064400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4167",50064500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4168",50064600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4169",50064700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4170",50064800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4171",50064900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4172",50065000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4173",50065100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4174",50065200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4175",50065300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4176",50065400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4177",50065500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4178",50065600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4179",50065700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4180",50065800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4181",50065900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4182",50066000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4183",50066100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4184",50066200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4185",50066300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4186",50066400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4187",50066500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4188",50066600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4189",50066700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4190",50066800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4191",50066900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4192",50067000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4193",50067100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4194",50067200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4195",50067300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4196",50067400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4197",50067500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4198",50067600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4199",50067700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4200",50067800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4201",50067900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4202",50068000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4203",50068100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4204",50068200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4205",50068300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4206",50068400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4207",50068500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4208",50068600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4209",50068700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4210",50068800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4211",50068900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4212",50069000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4213",50069100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4214",50069200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4215",50069300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4216",50069400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4217",50069500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4218",50069600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4219",50069700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4220",50069800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4221",50069900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4222",50070000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4223",50070100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4224",50070200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4225",50070300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4226",50070400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4227",50070500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4228",50070600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4229",50070700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4230",50070800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4231",50070900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4232",50071000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4233",50071100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4234",50071200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4235",50071300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4236",50071400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4237",50071500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4238",50071600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4239",50071700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4240",50071800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4241",50071900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4242",50072000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4243",50072100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4244",50072200,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4245",50072300,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4246",50072400,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4247",50072500,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4248",50072600,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4249",50072700,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4250",50072800,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4251",50072900,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4252",50073000,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"4253",50073100,"1967","GOOD","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
