"","num","A_Sales_Year","A_Sales_Value"
"170604","50196960","06/25/1992","$120,000"
"170605","50196960","02/03/1987","$98,000"
"170606","50196970","12/05/2012","$0"
"170607","50196970","05/18/2000","$0"
"170608","50196970","07/15/1988","$6,250"
"170609","50196970","07/25/1978","$70,555"
"170610","50196970","08/16/1977","$0"
"170611","50196980","04/19/2021","$260,000"
"170612","50196980","08/22/2006","$339,000"
"170613","50196980","05/26/2004","$235,000"
"170614","50196980","10/09/1979","$79,000"
"170615","50196980","11/22/1978","$62,930"
"170616","50196990","06/05/2018","$292,000"
"170617","50196990","02/18/1998","$135,335"
"170618","50196990","08/22/1990","$150,000"
"170619","50196990","03/17/1989","$148,000"
"170620","50197000","09/08/2020","$363,000"
"170621","50197000","07/28/2012","$0"
"170622","50197000","03/03/2011","$0"
"170623","50197000","08/19/2010","$0"
"170624","50197000","03/17/2008","$325,000"
"170625","50197000","03/05/1996","$158,900"
"170626","50197000","05/24/1991","$149,000"
"170627","50197000","09/11/1980","$0"
"170628","50300100","11/30/2024","$0"
"170629","50300100","10/20/2022","$0"
"170630","50300100","07/25/2016","$325,000"
"170631","50300100","02/14/2013","$295,000"
"170632","50300100","12/16/2009","$256,000"
"170633","50300100","01/11/2007","$0"
"170634","50300100","05/21/2005","$445,000"
"170635","50300100","10/26/1979","$104,200"
"170636","50300100","08/01/1979","$0"
"170637","50300110","07/24/2020","$0"
"170638","50300110","08/30/2010","$188,000"
"170639","50300110","09/26/1988","$6,500"
"170640","50300110","09/04/1981","$92,000"
"170641","50300110","08/29/1979","$64,100"
"170642","50300110","08/01/1979","$0"
"170643","50300120","08/04/1995","$125,000"
"170644","50300120","01/11/1995","$95,577"
"170645","50300120","04/26/1994","$101,100"
"170646","50300130","09/05/2014","$224,000"
"170647","50300130","06/28/2012","$197,000"
"170648","50300130","09/28/2010","$169,847"
"170649","50300130","08/26/2010","$129,000"
"170650","50300130","02/02/2006","$295,000"
"170651","50300130","06/21/2000","$93,000"
"170652","50300130","03/28/1989","$94,000"
"170653","50300130","09/12/1986","$84,000"
"170654","50300140","09/23/2021","$250,000"
"170655","50300140","07/22/2015","$214,000"
"170656","50300140","08/29/2007","$262,000"
"170657","50300140","04/13/2004","$0"
"170658","50300140","10/31/1997","$90,000"
"170659","50300140","09/05/1979","$64,220"
"170660","50300150","12/16/2003","$0"
"170661","50300150","10/03/1991","$0"
"170662","50300150","03/28/1991","$55,859"
"170663","50300150","04/15/1988","$99,900"
"170664","50300160","01/03/2023","$295,000"
"170665","50300160","05/06/2021","$0"
"170666","50300160","11/15/2013","$0"
"170667","50300160","03/09/2006","$0"
"170668","50300160","02/15/2006","$0"
"170669","50300160","09/25/1997","$0"
"170670","50300160","09/25/1997","$0"
"170671","50300160","07/09/1984","$6,000"
"170672","50300160","09/26/1979","$96,700"
"170673","50300170","09/24/2014","$0"
"170674","50300170","03/02/1981","$113,485"
"170675","50300170","03/02/1981","$136,000"
"170676","50300170","08/01/1979","$0"
"170677","50300180","08/31/2022","$0"
"170678","50300180","01/22/2022","$260,000"
"170679","50300180","09/19/1979","$78,900"
"170680","50300180","08/01/1979","$0"
"170681","50300190","12/18/1989","$122,000"
"170682","50300190","08/27/1986","$0"
"170683","50300190","09/17/1984","$101,500"
"170684","50300200","06/13/2013","$186,000"
"170685","50300200","11/02/2012","$0"
"170686","50300200","02/03/1995","$93,500"
"170687","50300200","09/19/1979","$65,405"
"170688","50300200","08/01/1979","$0"
"170689","50300210","01/07/2025","$345,000"
"170690","50300210","03/24/2022","$289,000"
"170691","50300210","07/25/2008","$235,000"
"170692","50300210","03/14/2003","$155,000"
"170693","50300210","04/22/1985","$0"
"170694","50300210","10/10/1979","$62,310"
"170695","50300220","07/22/2018","$0"
"170696","50300220","07/15/2003","$207,000"
"170697","50300220","01/26/1990","$103,000"
"170698","50300220","09/18/1987","$91,000"
"170699","50300230","08/26/2024","$432,000"
"170700","50300230","07/16/2021","$325,000"
"170701","50300230","03/28/2018","$309,900"
"170702","50300230","06/03/2016","$289,900"
"170703","50300230","02/28/2012","$284,900"
"170704","50300230","01/07/2009","$0"
"170705","50300230","01/07/2009","$275,000"
"170706","50300230","04/23/2008","$0"
"170707","50300230","04/23/2008","$379,000"
"170708","50300230","01/09/2002","$176,000"
"170709","50300230","10/07/1997","$0"
"170710","50300230","06/07/1985","$120,000"
"170711","50300230","06/16/1983","$122,800"
"170712","50300240","03/12/2021","$309,000"
"170713","50300240","10/16/2017","$247,000"
"170714","50300240","05/04/2017","$195,000"
"170715","50300240","06/25/2012","$245,000"
"170716","50300240","06/13/2003","$224,000"
"170717","50300240","08/25/2000","$111,000"
"170718","50300240","12/04/1995","$0"
"170719","50300250","03/31/2015","$309,000"
"170720","50300250","07/23/2007","$365,000"
"170721","50300250","01/28/2004","$260,000"
"170722","50300250","08/03/1984","$126,900"
"170723","50300250","03/22/1984","$115,000"
"170724","50300260","05/13/2024","$0"
"170725","50300260","08/13/2004","$0"
"170726","50300260","05/26/2004","$0"
"170727","50300260","12/14/2001","$232,394"
"170728","50300260","07/14/1995","$160,000"
"170729","50300270","03/31/2023","$260,000"
"170730","50300270","12/01/2017","$0"
"170731","50300270","12/01/2017","$0"
"170732","50300270","11/04/2013","$210,000"
"170733","50300270","12/20/2002","$162,500"
"170734","50300270","05/31/1984","$81,500"
"170735","50300270","08/15/1979","$64,530"
"170736","50300280","12/21/2023","$0"
"170737","50300280","03/06/2021","$0"
"170738","50300280","01/30/2015","$0"
"170739","50300280","01/30/2015","$228,900"
"170740","50300280","05/08/2012","$225,000"
"170741","50300280","09/19/1979","$77,930"
"170742","50300280","08/01/1979","$0"
"170743","50300290","12/22/2016","$215,000"
"170744","50300290","01/11/2013","$0"
"170745","50300290","04/09/2008","$0"
"170746","50300290","02/28/2005","$285,000"
"170747","50300290","01/02/2003","$162,000"
"170748","50300290","09/29/2002","$0"
"170749","50300300","12/04/2024","$0"
"170750","50300300","04/08/1987","$84,000"
"170751","50300300","10/24/1979","$66,105"
"170752","50300300","08/01/1979","$0"
"170753","50300310","06/01/2021","$347,888"
"170754","50300310","06/19/2020","$305,000"
"170755","50300310","07/17/2015","$15,000"
"170756","50300310","01/31/2005","$290,000"
"170757","50300310","05/14/1992","$0"
"170758","50300310","11/07/1979","$69,400"
"170759","50300320","09/26/2014","$270,000"
"170760","50300320","01/16/2014","$0"
"170761","50300320","04/09/1987","$116,000"
"170762","50300320","02/17/1986","$0"
"170763","50300320","08/13/1984","$0"
"170764","50300330","11/05/2024","$395,000"
"170765","50300330","11/09/2006","$0"
"170766","50300330","07/27/1995","$0"
"170767","50300330","09/30/1994","$151,000"
"170768","50300330","04/08/1981","$93,800"
"170769","50300340","10/18/2018","$230,000"
"170770","50300340","10/26/2009","$0"
"170771","50300340","08/26/2008","$259,900"
"170772","50300340","02/14/2008","$0"
"170773","50300340","08/17/2007","$275,000"
"170774","50300340","03/15/2007","$0"
"170775","50300340","05/09/2005","$0"
"170776","50300340","11/22/2004","$295,000"
"170777","50300340","08/27/2002","$208,000"
"170778","50300340","01/01/1942","$0"
"170779","50300350","05/18/2012","$0"
"170780","50300350","06/08/1995","$4,000"
"170781","50300350","09/29/1994","$111,500"
"170782","50300350","08/29/1979","$77,980"
"170783","50300350","08/01/1979","$0"
"170784","50300360","06/29/2021","$249,900"
"170785","50300360","11/13/2012","$0"
"170786","50300360","04/30/2007","$299,000"
"170787","50300360","07/21/2004","$256,500"
"170788","50300360","06/28/2002","$162,000"
"170789","50300360","06/28/1989","$97,500"
"170790","50300370","06/28/2019","$235,000"
"170791","50300370","12/28/2001","$0"
"170792","50300370","05/29/2001","$118,000"
"170793","50300370","09/28/1995","$99,500"
"170794","50300380","04/01/2016","$185,000"
"170795","50300380","05/23/2007","$0"
"170796","50300380","08/01/1979","$0"
"170797","50300380","08/01/1979","$64,930"
"170798","50300390","05/29/1992","$145,000"
"170799","50300390","02/19/1980","$115,295"
"170800","50300390","08/01/1979","$0"
"170801","50300400","07/24/2019","$234,000"
"170802","50300400","04/18/2005","$356,000"
"170803","50300400","05/24/2002","$190,000"
"170804","50300400","08/24/1992","$0"
"170805","50300400","10/17/1979","$75,755"
"170806","50300410","04/14/2021","$322,000"
"170807","50300410","03/31/2014","$249,500"
"170808","50300410","02/02/2005","$385,000"
"170809","50300410","04/27/2000","$152,000"
"170810","50300410","09/03/1997","$136,700"
"170811","50300420","04/01/2025","$0"
"170812","50300420","08/16/2005","$481,000"
"170813","50300420","03/01/1993","$0"
"170814","50300420","03/01/1993","$0"
"170815","50300420","02/09/1993","$0"
"170816","50300430","07/14/2017","$0"
"170817","50300430","08/16/2002","$165,000"
"170818","50300430","08/25/1993","$105,000"
"170819","50300430","08/01/1989","$102,500"
"170820","50300440","06/20/2000","$119,000"
"170821","50300440","01/26/1993","$0"
"170822","50300440","05/17/1983","$106,000"
"170823","50300450","01/26/2022","$295,000"
"170824","50300450","03/06/2015","$196,500"
"170825","50300450","03/08/2004","$0"
"170826","50300450","09/30/1992","$111,000"
"170827","50300450","04/21/1989","$101,500"
"170828","50300460","02/27/2014","$205,000"
"170829","50300460","08/29/2013","$0"
"170830","50300460","07/30/1999","$94,950"
"170831","50300460","09/28/1987","$92,000"
"170832","50300460","12/05/1979","$66,305"
"170833","50300470","12/17/2009","$184,000"
"170834","50300470","08/27/2009","$190,000"
"170835","50300470","01/31/2003","$185,000"
"170836","50300470","02/15/1990","$0"
"170837","50300470","02/15/1990","$128,000"
"170838","50300470","08/01/1979","$78,130"
"170839","50300480","07/18/2016","$307,000"
"170840","50300480","10/29/2015","$304,900"
"170841","50300480","09/28/1988","$132,500"
"170842","50300480","08/01/1979","$86,065"
"170843","50300480","08/01/1979","$0"
"170844","50300490","02/21/2020","$350,000"
"170845","50300490","10/25/2006","$387,000"
"170846","50300490","02/23/2004","$290,000"
"170847","50300490","11/16/1988","$134,000"
"170848","50300490","05/08/1984","$130,000"
"170849","50300500","04/06/2022","$330,000"
"170850","50300500","04/02/2021","$281,000"
"170851","50300500","10/26/2017","$246,900"
"170852","50300500","05/09/2017","$178,600"
"170853","50300500","03/27/2017","$190,350"
"170854","50300500","06/15/2016","$0"
"170855","50300500","06/23/2008","$235,000"
"170856","50300500","03/29/2007","$295,439"
"170857","50300500","03/31/2004","$240,000"
"170858","50300500","03/24/1999","$0"
"170859","50300500","05/15/1987","$109,000"
"170860","50300510","05/25/2021","$214,000"
"170861","50300510","05/16/2008","$280,000"
"170862","50300510","12/16/2002","$207,500"
"170863","50300510","05/07/1992","$0"
"170864","50300510","12/13/1988","$0"
"170865","50300520","04/09/2021","$239,000"
"170866","50300520","02/23/2010","$218,643"
"170867","50300520","07/17/2009","$164,000"
"170868","50300520","10/10/2001","$142,525"
"170869","50300520","08/01/1979","$64,740"
"170870","50300520","08/01/1979","$0"
"170871","50300530","07/12/2017","$225,000"
"170872","50300530","12/22/2016","$185,000"
"170873","50300530","05/15/2014","$0"
"170874","50300530","08/06/2013","$220,000"
"170875","50300530","07/12/2012","$0"
"170876","50300530","04/06/2009","$245,000"
"170877","50300530","11/11/2004","$0"
"170878","50300530","06/12/1989","$104,500"
"170879","50300530","09/19/1979","$67,000"
"170880","50300530","08/01/1979","$0"
"170881","50300540","10/30/1989","$107,500"
"170882","50300540","05/01/1987","$0"
"170883","50300540","09/16/1983","$83,000"
"170884","50300550","03/27/2018","$290,000"
"170885","50300550","01/29/2013","$0"
"170886","50300550","04/28/2010","$260,000"
"170887","50300550","01/31/2007","$0"
"170888","50300550","05/04/2001","$186,000"
"170889","50300550","02/13/2001","$0"
"170890","50300550","04/27/1989","$153,500"
"170891","50300550","04/21/1989","$0"
"170892","50300560","09/18/2015","$196,395"
"170893","50300560","12/28/1999","$103,000"
"170894","50300560","11/22/1988","$107,250"
"170895","50300560","10/17/1979","$80,920"
"170896","50300570","04/15/2014","$300,000"
"170897","50300570","11/01/1999","$150,000"
"170898","50300570","09/24/1993","$135,000"
"170899","50300570","12/03/1985","$119,000"
"170900","50300580","06/27/2016","$336,000"
"170901","50300580","02/23/2005","$0"
"170902","50300580","08/01/1979","$104,400"
"170903","50300580","08/01/1979","$0"
"170904","50300590","02/27/2020","$279,000"
"170905","50300590","07/20/2011","$209,000"
"170906","50300590","06/28/1990","$108,000"
"170907","50300590","02/22/1990","$0"
"170908","50300590","09/29/1989","$0"
"170909","50300600","06/12/2003","$219,900"
"170910","50300600","01/05/1999","$0"
"170911","50300600","01/12/1993","$123,000"
"170912","50300600","11/29/1988","$110,000"
"170913","50300610","12/15/2003","$209,900"
"170914","50300610","10/23/2003","$148,378"
"170915","50300610","10/01/2003","$106,594"
"170916","50300620","12/31/2018","$205,000"
"170917","50300620","05/30/2012","$175,000"
"170918","50300620","07/28/2000","$96,950"
"170919","50300620","07/24/1989","$99,900"
"170920","50300620","08/01/1979","$60,940"
"170921","50300630","02/08/2023","$310,000"
"170922","50300630","01/25/2023","$0"
"170923","50300630","04/23/2015","$0"
"170924","50300630","10/30/1991","$125,000"
"170925","50300630","05/23/1988","$112,000"
"170926","50300630","10/10/1979","$76,975"
"170927","50300640","11/22/2019","$0"
"170928","50300640","12/29/2008","$0"
"170929","50300640","06/25/2003","$0"
"170930","50300640","11/01/2000","$0"
"170931","50300640","11/07/1984","$64,000"
"170932","50300640","09/16/1983","$128,000"
"170933","50300650","12/22/1986","$116,000"
"170934","50300650","08/22/1979","$99,595"
"170935","50300650","08/01/1979","$0"
"170936","50300660","07/08/2015","$215,000"
"170937","50300660","01/16/2014","$0"
"170938","50300660","09/27/2004","$295,000"
"170939","50300660","10/24/1979","$78,155"
"170940","50300660","08/01/1979","$0"
"170941","50300670","11/26/2012","$0"
"170942","50300670","05/21/2004","$279,100"
"170943","50300670","02/08/2004","$0"
"170944","50300670","03/14/1994","$125,000"
"170945","50300680","06/30/2000","$104,000"
"170946","50300680","09/27/1990","$112,500"
"170947","50300680","09/19/1979","$66,080"
"170948","50300690","03/15/2022","$299,900"
"170949","50300690","03/22/2012","$160,000"
"170950","50300690","09/20/2011","$223,849"
"170951","50300690","09/16/1991","$103,250"
"170952","50300690","11/30/1979","$71,965"
"170953","50300690","08/01/1979","$0"
"170954","50300700","05/25/2012","$200,000"
"170955","50300700","03/21/1989","$100,000"
"170956","50300700","11/30/1984","$87,000"
"170957","50300700","08/22/1979","$62,900"
"170958","50300710","06/17/2022","$355,000"
"170959","50300710","10/11/2007","$0"
"170960","50300710","03/02/2005","$405,000"
"170961","50300710","03/31/2004","$350,000"
"170962","50300710","04/02/1998","$130,000"
"170963","50300720","05/23/2016","$245,000"
"170964","50300720","12/23/2010","$175,000"
"170965","50300720","10/01/2010","$178,500"
"170966","50300720","06/13/2002","$145,000"
