num,sale_year,sale_price
50456020,8/15/1985,"$96,470 "
50456020,8/15/1984,$0 
50456030,6/5/2020,"$275,000 "
50456030,7/23/2015,"$194,250 "
50456030,3/28/2012,"$289,283 "
50456030,12/11/2006,"$299,900 "
50456030,8/29/2002,"$8,500 "
50456030,2/26/2001,"$131,000 "
50456030,2/25/1999,"$100,000 "
50456030,11/28/1994,"$107,000 "
50456040,6/12/2018,"$277,800 "
50456040,7/27/1993,"$125,750 "
50456040,10/5/1989,$0 
50456040,5/22/1986,"$98,800 "
50456050,11/24/2004,"$285,350 "
50456050,7/24/2001,"$141,000 "
50456050,5/31/1991,"$126,000 "
50456060,3/11/2010,"$310,000 "
50456060,3/12/2003,"$207,500 "
50456060,12/12/1997,"$147,500 "
50456060,6/18/1992,"$141,000 "
50456070,6/8/2017,"$218,000 "
50456070,5/6/2005,"$315,000 "
50456070,1/21/2005,"$191,000 "
50456070,6/14/1999,"$96,800 "
50456080,3/30/2016,"$260,000 "
50456080,6/28/2004,"$260,000 "
50456080,6/22/1992,"$127,000 "
50456080,6/25/1990,"$132,000 "
50456090,9/5/2007,$0 
50456090,4/24/1986,"$125,875 "
50456090,8/15/1984,$0 
50456100,10/23/2000,$0 
50456100,10/26/1990,"$123,300 "
50456100,2/12/1986,"$103,910 "
50456110,4/15/2016,"$167,500 "
50456110,2/11/2014,$0 
50456110,4/26/2006,"$290,000 "
50456110,4/15/2003,"$125,000 "
50456110,5/22/2002,$0 
50456110,3/22/1988,"$90,000 "
50456120,8/26/2019,"$272,000 "
50456120,3/13/2013,"$246,000 "
50456120,1/31/2005,$0 
50456120,12/30/2004,"$275,000 "
50456120,1/21/2003,"$185,000 "
50456120,7/24/1995,$0 
50456130,9/2/2024,$0 
50456130,6/4/2015,"$249,900 "
50456130,9/8/2004,"$275,000 "
50456130,4/10/2003,"$190,000 "
50456130,6/28/1991,"$125,000 "
50456140,10/19/2001,"$149,000 "
50456140,2/25/2000,"$105,000 "
50456140,1/31/1986,"$102,300 "
50456150,3/3/2023,"$340,000 "
50456150,11/4/2009,"$275,000 "
50456150,5/16/2009,$0 
50456150,11/18/2004,"$282,000 "
50456150,8/16/2000,"$105,000 "
50456150,9/23/1993,"$114,000 "
50456160,7/10/2019,"$253,000 "
50456160,5/16/2019,$0 
50456160,9/29/2000,"$112,000 "
50456160,10/15/1998,"$100,000 "
50456160,7/7/1997,"$100,000 "
50456170,10/24/2006,$0 
50456170,1/16/2005,$0 
50456170,7/28/2000,"$110,000 "
50456170,5/30/1985,"$96,400 "
50456180,6/26/2008,"$295,000 "
50456180,7/29/2005,"$345,000 "
50456180,7/28/2004,"$250,000 "
50456180,3/5/1998,"$87,000 "
50456190,5/28/1986,"$103,500 "
50456190,8/15/1984,$0 
50456200,9/19/1988,"$137,000 "
50456200,1/15/1986,"$127,300 "
50456200,8/15/1984,$0 
50456210,11/17/2014,"$225,000 "
50456210,11/30/2009,"$257,500 "
50456210,8/31/2000,"$109,900 "
50456210,11/28/1990,"$110,000 "
50456210,12/13/1985,"$98,500 "
50456220,10/24/2024,"$345,000 "
50456220,9/23/2022,$0 
50456220,8/18/1993,"$120,500 "
50456220,9/6/1985,"$109,060 "
50456220,8/15/1984,$0 
50456230,5/6/2013,"$312,500 "
50456230,3/30/2011,$0 
50456230,9/1/1989,$0 
50456230,8/18/1989,"$153,000 "
50456230,12/31/1985,"$115,000 "
50456230,8/15/1984,$0 
50456240,4/12/2024,"$334,000 "
50456240,6/15/2010,"$275,000 "
50456240,9/14/2007,"$302,000 "
50456240,3/14/1988,$0 
50456240,8/5/1985,"$103,300 "
50456240,8/15/1984,$0 
50456250,11/12/2002,"$195,000 "
50456250,5/30/1995,"$150,000 "
50456250,9/27/1994,$0 
50456260,6/26/2012,"$188,000 "
50456260,5/22/2007,"$309,000 "
50456260,4/27/2000,"$105,000 "
50456260,2/15/1990,"$134,000 "
50456260,9/25/1985,"$108,570 "
50456270,3/26/2021,"$310,000 "
50456270,5/17/2005,"$345,000 "
50456270,1/15/1992,"$125,000 "
50456270,11/25/1991,$0 
50456270,12/6/1985,$0 
50456280,2/2/2024,$0 
50456280,6/21/2019,"$245,000 "
50456280,11/30/2006,"$299,850 "
50456280,9/28/2000,"$117,000 "
50456280,11/22/1985,"$103,450 "
50456280,8/15/1984,$0 
50456290,10/17/2023,$0 
50456290,6/27/2007,"$298,000 "
50456290,3/21/2003,"$189,000 "
50456290,4/23/1993,$0 
50456290,4/23/1993,"$124,000 "
50456290,2/10/1986,"$108,600 "
50456300,4/16/2004,"$240,000 "
50456300,7/29/1999,"$104,000 "
50456300,1/31/1986,"$83,400 "
50456310,7/23/1998,"$110,500 "
50456310,5/25/1989,"$133,000 "
50456310,4/25/1985,"$108,820 "
50456320,3/1/2022,"$312,000 "
50456320,9/9/2010,"$275,000 "
50456320,1/9/2003,"$212,500 "
50456320,1/8/2003,"$212,500 "
50456320,4/14/1997,"$102,000 "
50456330,9/7/2000,$0 
50456330,12/29/1997,"$110,000 "
50456330,11/22/1991,"$129,500 "
50456340,3/29/2019,"$228,000 "
50456340,3/19/2003,$0 
50456340,6/30/1989,"$133,000 "
50456340,6/30/1989,$0 
50456340,3/28/1986,"$110,000 "
50456350,8/1/2015,"$332,000 "
50456350,5/23/2011,$0 
50456350,5/20/2010,"$330,000 "
50456350,9/30/2003,"$208,000 "
50456350,9/28/1990,"$162,000 "
50456350,4/9/1985,"$135,000 "
50456360,6/11/2024,"$265,000 "
50456360,12/26/2006,$0 
50456360,7/28/2000,"$105,000 "
50456360,11/30/1994,"$105,500 "
50456360,7/13/1992,"$112,250 "
50456370,7/21/1987,"$6,000 "
50456370,11/21/1985,"$99,460 "
50456370,8/15/1984,$0 
50456380,8/30/2018,"$258,900 "
50456380,7/6/2007,$0 
50456380,10/23/1985,"$133,000 "
50456380,8/15/1984,$0 
50456390,3/4/1997,"$103,500 "
50456390,2/28/1986,"$112,000 "
50456390,8/15/1984,$0 
50456400,4/19/2013,"$275,500 "
50456400,9/13/2012,$0 
50456400,2/22/2001,"$165,000 "
50456400,4/6/1998,"$140,500 "
50456400,6/28/1991,"$159,500 "
50456410,1/22/2010,$0 
50456410,6/9/1999,$0 
50456410,3/29/1989,$0 
50456410,10/21/1988,"$118,000 "
50456410,7/29/1985,"$105,500 "
50456420,12/26/2023,"$295,000 "
50456420,3/21/2023,$0 
50456420,6/21/1999,"$115,000 "
50456420,9/27/1990,"$134,000 "
50456420,5/12/1988,"$119,000 "
50456430,4/4/2008,$0 
50456430,3/29/1989,$0 
50456430,10/3/1988,"$118,500 "
50456430,12/30/1985,"$103,320 "
50456430,8/15/1984,$0 
50456440,7/18/1995,"$117,800 "
50456440,5/25/1988,"$119,000 "
50456440,5/30/1986,"$106,500 "
50456450,11/3/2023,"$326,000 "
50456450,6/6/2023,$0 
50456450,5/1/2023,$0 
50456450,7/29/2016,"$250,000 "
50456450,1/13/2016,$0 
50456450,10/12/2010,$0 
50456450,11/12/2004,"$294,900 "
50456450,7/11/2003,$0 
50456450,6/4/2002,$0 
50456450,6/22/1990,$0 
50456460,2/10/2021,"$280,000 "
50456460,2/10/2021,$0 
50456460,8/7/2012,$0 
50456460,9/2/2005,$0 
50456460,2/28/1996,"$119,000 "
50456460,8/30/1985,"$106,860 "
50456470,6/1/2006,"$334,000 "
50456470,10/1/2001,"$139,000 "
50456470,4/11/1994,"$123,050 "
50456470,4/11/1994,$0 
50456470,11/15/1993,"$104,723 "
28648000,9/22/2024,$0 
28648000,11/1/1962,"$10,377 "
28921500,8/26/2024,"$1,060,000 "
28921500,6/16/2020,"$930,000 "
28921500,6/30/2005,"$875,000 "
28921500,7/1/1987,$0 
28921500,6/30/1987,"$255,500 "
28921525,11/10/2015,"$824,000 "
28921525,8/28/2014,$0 
28921525,8/28/2014,"$675,000 "
28921525,6/26/2014,$0 
28921525,10/13/2009,$0 
28921525,5/28/2009,$0 
28921525,11/20/2007,$0 
28921525,7/2/1975,"$97,500 "
28921525,7/31/1973,$0 
28921475,1/13/2020,"$875,000 "
28921475,2/28/2019,$0 
28921475,3/2/1978,"$110,000 "
28921475,7/9/1976,"$94,000 "
28921550,4/2/2024,$0 
28921550,5/30/2023,"$900,000 "
28921550,6/8/2004,$0 
28921550,11/27/1974,$0 
28921550,11/27/1974,"$97,500 "
28921450,8/15/2019,$0 
28921450,8/15/2019,"$1,055,000 "
28921450,12/8/2014,$0 
28921450,8/30/2012,"$575,000 "
28921450,7/11/2011,$0 
28921450,6/30/1999,"$320,000 "
28921450,8/25/1988,"$312,000 "
28921450,7/2/1976,"$95,000 "
28921575,6/21/2023,$0 
28921575,6/21/2023,$0 
28921575,5/10/2000,$0 
28921575,6/27/1975,"$92,500 "
28921575,7/31/1973,$0 
28921425,2/27/2003,$0 
28921425,2/27/2003,$0 
28921425,2/27/2003,"$505,000 "
28921600,1/28/2011,"$688,000 "
28921600,8/13/2010,"$512,000 "
28921600,6/27/2009,$0 
28921600,9/12/1975,"$92,500 "
28921600,7/31/1973,$0 
28923050,7/30/1997,"$432,500 "
28923050,10/1/1970,"$18,000 "
28921400,6/22/1984,"$184,000 "
28921400,10/5/1977,$0 
28921400,1/1/1942,$0 
28921200,1/7/2000,$0 
28921200,1/7/2000,"$362,000 "
28921200,4/23/1993,"$300,000 "
28923650,5/6/2025,"$770,000 "
28923650,5/23/1973,"$17,500 "
28923650,1/1/1966,"$17,000 "
28921000,4/29/2003,"$599,000 "
28921000,11/25/1998,"$362,000 "
28921000,1/1/1942,$0 
28923800,6/17/2024,"$950,000 "
28923800,8/26/2016,"$779,000 "
28923800,6/6/2012,"$660,000 "
28923800,5/19/2003,"$565,000 "
28923800,12/10/1999,$0 
28923800,5/25/1977,"$128,000 "
28920600,12/22/2010,$0 
28920600,12/13/1990,"$350,000 "
28920600,8/3/1977,"$124,000 "
28920600,11/6/1973,"$16,985 "
50203510,4/15/1991,"$370,000 "
50203510,2/23/1977,$0 
50203510,5/14/1971,$0 
28924600,4/18/1984,$0 
28924600,12/10/1973,"$17,000 "
50203500,7/15/2016,"$685,000 "
50203500,8/23/1977,"$115,000 "
50203500,2/23/1977,$0 
28924400,3/1/2012,$0 
28924400,11/19/2010,$0 
28924400,6/27/2009,$0 
28924400,3/1/1966,$0 
50236800,10/28/1981,"$275,000 "
50236800,2/1/1978,$0 
50236700,1/4/1979,"$143,000 "
50236700,2/1/1978,$0 
46224000,6/1/2023,$0 
46224000,6/1/2023,$0 
46224000,1/25/2002,$0 
46224000,2/20/1974,"$63,000 "
46216000,10/17/1997,$0 
46216000,10/7/1997,"$226,000 "
46216000,12/18/1996,$0 
46208000,7/1/2019,"$750,000 "
46208000,8/31/2001,"$360,000 "
46208000,10/31/1989,$0 
46208000,10/31/1989,"$287,500 "
46176000,7/28/2020,$0 
46176000,6/20/2014,"$775,000 "
46176000,1/20/2000,"$137,500 "
46176000,6/2/1998,"$200,000 "
46176000,3/1/1965,$0 
50043000,4/29/1977,"$86,500 "
50043000,10/3/1975,"$193,000 "
50043000,6/12/1975,$0 
50043010,3/30/2006,"$820,000 "
50043010,12/12/2002,$0 
50043010,12/12/2002,$0 
50043010,11/16/2001,$0 
50043020,2/24/2015,"$675,000 "
50043020,9/4/2003,"$465,000 "
50043020,7/31/2000,"$309,000 "
50043020,7/16/1997,"$230,000 "
14942500,6/16/2021,"$940,000 "
14942500,10/27/2014,$0 
14942500,8/24/2004,"$602,000 "
14942500,8/21/2004,"$602,000 "
14942500,3/15/2000,"$295,000 "
14943035,12/15/2020,"$770,000 "
14943035,6/3/2018,$0 
14943035,5/29/1969,"$25,250 "
14943040,4/21/2022,"$825,000 "
14943040,4/27/1998,$0 
14943040,8/6/1996,$0 
14943040,5/7/1984,"$97,500 "
14917000,9/30/1997,"$226,000 "
14917000,9/1/1972,"$25,000 "
14944000,1/28/2021,"$751,000 "
14944000,4/28/2016,"$577,500 "
14944000,2/23/2007,"$430,000 "
14944000,10/26/1998,$0 
14944000,5/1/1971,"$18,150 "
14916500,7/17/2023,"$1,267,500 "
14916500,10/13/2011,$0 
14916500,5/15/2009,"$749,000 "
14916500,6/30/2005,"$749,000 "
14916500,6/29/1998,"$229,000 "
14916500,4/28/1994,"$210,000 "
14944500,6/1/2000,"$160,000 "
14944500,1/1/1942,$0 
14945000,4/30/2015,$0 
14945000,2/5/1999,$0 
14945000,11/30/1998,"$206,422 "
14945000,1/1/1942,$0 
14916000,7/20/2001,"$265,000 "
14916000,6/26/2000,$0 
14916000,1/15/1985,"$100,000 "
14945500,4/30/2015,$0 
14945500,2/5/1999,$0 
14945500,11/30/1998,"$206,422 "
14945500,1/1/1942,$0 
14915500,8/13/2014,$0 
14915500,3/30/2007,"$700,000 "
14915500,12/19/1999,$0 
14915500,9/16/1986,"$145,000 "
14915500,1/1/1942,$0 
14946000,10/27/2017,$0 
14946000,1/11/2012,$0 
14946000,7/27/1970,$0 
14946000,10/1/1967,$0 
14915000,11/30/2023,"$995,000 "
14915000,11/19/2013,$0 
14915000,6/9/1994,$0 
14915000,6/9/1994,$0 
14915000,3/18/1994,$0 
14946500,10/31/2017,"$738,000 "
14946500,6/30/1966,$0 
14914500,8/12/2022,$0 
14914500,2/16/2010,"$886,000 "
14914500,7/10/2000,"$285,000 "
14914500,12/31/1993,"$201,000 "
14914500,8/16/1988,"$176,000 "
14947000,3/16/2007,"$725,000 "
14947000,10/25/2001,"$269,500 "
14947000,9/1/1970,"$8,000 "
50203000,12/3/2020,"$805,000 "
50203000,11/23/2002,$0 
50203000,7/2/1996,"$60,000 "
50203000,7/1/1996,$0 
50202990,1/30/2025,$0 
50202990,8/15/2024,"$975,000 "
50202990,7/14/2009,$0 
50202990,7/14/2009,"$620,000 "
50202990,7/22/2005,"$580,000 "
50202990,6/14/2002,"$357,020 "
50202990,6/25/1998,"$194,000 "
14947500,6/29/1994,"$208,000 "
14947500,8/10/1984,"$115,000 "
14947500,6/3/1977,"$47,700 "
50202980,12/10/2023,$0 
50202980,7/19/2019,$0 
50202980,7/16/1981,"$104,000 "
50202970,4/14/2018,"$750,000 "
50202970,7/27/2012,"$550,000 "
50202970,7/1/1985,"$113,000 "
50202970,5/23/1983,"$110,900 "
50202970,8/13/1980,"$105,500 "
50203010,1/29/1984,"$86,000 "
50203010,12/1/1982,$0 
50203010,7/15/1977,$0 
14913500,10/22/2020,"$980,000 "
14913500,6/12/2018,$0 
14913500,11/9/2012,"$779,950 "
14913500,8/11/2006,"$739,000 "
14913500,6/28/2002,"$505,000 "
14913500,11/24/1998,"$130,000 "
14913500,8/3/1963,$0 
50203020,1/25/2022,"$853,200 "
50203020,10/13/2016,"$649,000 "
50203020,4/30/2007,"$521,000 "
50203020,11/8/2004,"$485,000 "
50203020,10/31/1997,"$157,000 "
50203020,5/17/1994,"$160,500 "
14913000,11/30/2021,"$1,885,000 "
14913000,8/28/2019,"$720,000 "
14913000,12/16/1985,"$75,000 "
14913000,3/1/1972,"$20,650 "
50203030,12/27/2021,"$800,000 "
50203030,4/23/2015,"$625,000 "
50203030,12/8/2006,"$481,000 "
50203030,2/22/1978,"$49,950 "
50203030,7/15/1977,$0 
50203030,7/15/1977,"$15,000 "
50312400,5/23/2019,"$1,080,000 "
50312400,4/27/2016,$0 
50312400,9/20/2013,"$765,000 "
50312400,9/23/1987,"$162,500 "
50312400,6/20/1984,"$139,000 "
50312400,6/3/1980,$0 
50312400,7/27/1979,"$70,000 "
14912500,9/17/2018,$0 
14912500,5/25/2005,"$650,000 "
14912500,4/6/1999,$0 
14912500,4/6/1999,"$212,000 "
50312410,10/5/2018,$0 
50312410,2/28/2014,"$730,000 "
50312410,10/30/2009,"$612,000 "
50312410,5/5/2006,"$550,000 "
50312410,5/4/2006,$0 
50312410,11/17/2003,"$180,000 "
50312410,4/5/1985,"$65,000 "
50312410,6/3/1980,$0 
50047900,7/8/2024,"$926,000 "
50047900,9/28/2021,$0 
50047900,4/11/2014,"$615,000 "
50047900,7/9/2004,"$425,000 "
50047900,11/15/2001,"$186,000 "
50047900,5/10/1988,"$136,000 "
50047800,1/29/2024,$0 
50047800,12/6/2011,$0 
50047800,10/29/1998,"$134,900 "
50047800,12/18/1997,"$123,000 "
50047800,11/14/1975,"$44,950 "
14955500,9/3/2020,"$926,000 "
14955500,2/3/2020,$0 
14955500,3/22/1971,"$25,800 "
14927500,6/26/2024,"$1,075,000 "
14927500,1/30/2020,"$907,500 "
14927500,9/28/2018,"$400,000 "
14927500,9/28/2018,$0 
14927500,2/28/2017,$0 
14927500,3/1/1972,"$23,300 "
14927000,9/24/1990,"$145,000 "
14927000,7/29/1986,"$79,300 "
14927000,11/16/1979,"$61,500 "
14956000,5/10/2019,"$625,000 "
14956000,4/2/1984,"$50,000 "
14956000,2/13/1984,"$75,000 "
14956000,1/1/1942,$0 
14926500,12/12/2000,$0 
14926500,6/12/1987,"$130,000 "
14926500,1/1/1942,$0 
50448700,10/23/2014,"$695,000 "
50448700,4/15/2008,$0 
50448700,2/23/2005,$0 
50448700,5/5/2004,$0 
50448700,6/23/1998,"$234,000 "
14926000,12/12/2000,$0 
14926000,6/12/1987,"$130,000 "
14926000,1/1/1942,$0 
50448710,10/19/2020,"$765,000 "
50448710,5/16/2011,"$499,000 "
50448710,7/30/2003,"$360,000 "
50448710,7/12/1985,"$98,000 "
50448710,12/31/1984,"$95,000 "
14925500,6/18/2004,$0 
14925500,8/14/1998,"$232,000 "
14925500,2/26/1996,"$186,500 "
14957000,9/17/2009,"$679,000 "
14957000,12/30/1986,"$109,000 "
14957000,2/10/1977,"$47,000 "
14957000,8/24/1976,$0 
14925000,10/11/2013,$0 
14925000,9/20/2010,$0 
14925000,8/21/1980,"$75,000 "
14925000,1/1/1942,$0 
14957500,9/16/2019,"$1,625,000 "
14957500,2/8/2019,$0 
14957500,10/24/2018,"$661,500 "
14957500,6/24/2004,"$400,000 "
14957500,5/14/2004,$0 
14957500,12/31/1978,$0 
14924500,2/28/2003,$0 
14924500,2/21/2003,$0 
14924500,5/7/2001,$0 
14958000,3/3/2008,"$575,000 "
14958000,1/30/2002,"$349,000 "
14958000,7/27/1998,"$237,000 "
14958000,7/7/1995,"$199,900 "
14958500,"The assessment includes multiple parcels.  Parent parcel # 14960010 reflects  100% of the assessed value. Associated parcels include: 
	14958500,
	14959000,
","$950,000 "
14958500,12/28/1993,"$900,000 "
14958500,6/7/1993,"$1,350,000 "
14958500,1/7/1988,NA
14959000,"The assessment includes multiple parcels.  Parent parcel # 14960010 reflects  100% of the assessed value. Associated parcels include: 
	14958500,
	14959000,
","$950,000 "
14959000,12/28/1993,"$900,000 "
14959000,6/7/1993,"$1,350,000 "
14959000,1/7/1988,NA
13638500,7/1/2019,"$870,000 "
13638500,10/22/2015,"$625,000 "
13638500,4/30/1981,"$84,500 "
13638500,1/1/1942,$0 
13636500,10/7/2005,$0 
13636500,1/1/1942,$0 
13639000,6/1/2011,"$864,000 "
13639000,6/30/2006,"$907,500 "
13639000,9/2/2003,"$615,000 "
13639000,6/24/1981,"$73,000 "
13639000,1/1/1942,$0 
13636000,2/28/2022,"$40,000 "
13636000,9/22/2015,$0 
13636000,4/13/1989,"$181,700 "
13636000,12/30/1985,"$100,000 "
13636000,5/1/1971,"$20,000 "
13639500,9/29/2021,$0 
13639500,5/19/2006,"$530,000 "
13639500,5/1/1969,"$16,000 "
13635500,2/28/2022,"$900,000 "
13635500,9/22/2014,$0 
13635500,4/13/1989,"$181,700 "
13635500,12/30/1985,"$70,000 "
13635500,5/1/1971,"$20,000 "
13640000,2/8/2018,"$1,399,000 "
13640000,1/10/2017,"$637,500 "
13640000,8/21/2016,$0 
13640000,12/14/1972,$0 
13635000,2/28/2022,"$1,060,000 "
13635000,9/22/2014,$0 
13635000,4/13/1989,"$214,300 "
13635000,12/30/1985,"$100,000 "
13635000,1/1/1942,$0 
13640500,5/22/2020,"$1,355,000 "
13640500,4/8/2011,"$925,000 "
13640500,5/20/2005,"$760,000 "
13640500,5/3/1989,"$85,000 "
13640500,7/1/1978,"$54,500 "
13634550,6/27/2016,"$664,475 "
13634550,7/9/2009,"$565,000 "
13634550,10/29/2004,"$471,650 "
13634550,7/28/1989,"$150,000 "
13634550,3/31/1987,"$91,000 "
13634600,4/7/2010,"$581,250 "
13634600,5/2/2005,"$537,051 "
13634600,6/25/1998,$0 
13634600,7/15/1991,"$159,000 "
13641000,4/27/1992,"$130,500 "
13641000,4/25/1986,"$76,000 "
13641000,4/30/1985,$0 
13634000,12/8/2023,"$1,127,000 "
13634000,11/30/2015,"$755,500 "
13634000,5/15/2008,$0 
13634000,12/20/2007,"$515,000 "
13634000,9/10/2007,"$432,500 "
13634000,10/2/2003,"$469,000 "
13634000,1/22/2001,"$279,500 "
13634000,6/15/1998,"$198,000 "
13641500,10/22/2019,"$700,000 "
13641500,7/11/1974,"$25,000 "
13642000,4/7/2025,$0 
13642000,1/1/1942,$0 
60031680,12/16/2015,"$1,185,000 "
13643000,7/29/2022,"$1,150,000 "
13643000,8/8/2017,"$882,200 "
13643000,1/9/2006,"$685,000 "
13643000,9/27/1996,"$200,000 "
13643000,9/17/1986,"$86,000 "
13643000,11/16/1981,$0 
13633000,12/20/2012,$0 
13633000,5/9/2011,"$645,000 "
13633000,7/17/2000,"$269,000 "
13633000,12/28/1993,"$170,000 "
13633000,10/13/1987,"$162,500 "
13643500,12/28/2005,"$702,846 "
13643500,6/26/2000,"$281,000 "
13643500,10/13/1995,"$162,500 "
50325400,5/28/2024,"$1,050,000 "
50325400,9/21/2011,"$630,000 "
50325400,6/5/2007,"$645,000 "
50325400,6/30/2003,"$405,000 "
50325400,4/16/1999,"$229,000 "
50325400,4/25/1997,"$193,500 "
13709000,10/7/2020,$0 
13709000,11/13/2015,"$600,000 "
13709000,4/25/1969,"$18,100 "
50325410,8/22/2005,"$505,000 "
50325410,2/14/2003,"$333,000 "
50325410,7/15/1993,$0 
13709500,5/13/2020,$0 
13709500,8/20/2014,"$870,000 "
13709500,6/24/2005,"$805,500 "
13709500,5/25/1999,"$247,000 "
13709500,12/31/1987,"$100,000 "
13708000,1/17/2025,$0 
13708000,3/25/1997,"$143,500 "
13708000,7/28/1993,"$139,900 "
13708000,8/1/1972,"$25,000 "
13710000,5/15/2002,"$450,905 "
13710000,8/19/1981,"$106,000 "
13710000,6/11/1976,"$52,000 "
13707500,6/30/2021,"$1,785,000 "
13707500,9/16/2016,"$1,390,000 "
13707500,7/12/2013,"$1,267,000 "
13707500,5/30/2012,"$460,000 "
13707500,8/22/2011,"$42,000 "
13707500,2/11/2011,$0 
13707500,10/22/2009,$0 
13707500,6/17/1968,$0 
13710500,9/13/2022,$0 
13710500,2/16/2002,"$441,000 "
13710500,9/21/1998,"$164,000 "
13710500,8/1/1996,"$14,500 "
13707000,10/31/2011,"$649,000 "
13707000,6/23/2005,$0 
13707000,8/30/2002,"$399,000 "
13707000,6/29/1998,"$206,000 "
13711000,2/25/2011,"$480,000 "
13711000,11/22/2010,"$363,300 "
13711000,5/6/2010,"$379,072 "
13711000,6/30/1997,"$126,000 "
13711000,8/31/1993,$0 
13711000,3/24/1986,"$79,500 "
13711500,9/19/2012,"$440,000 "
13711500,12/20/1988,"$130,000 "
13711500,2/28/1986,"$79,000 "
13711500,1/1/1942,$0 
13712000,6/15/2021,"$1,250,000 "
13712000,5/7/1999,"$308,000 "
13712000,11/30/1990,"$224,000 "
13712000,4/1/1970,"$7,460 "
13706000,6/25/2024,$0 
13706000,3/28/1986,"$110,000 "
13706000,6/15/1976,"$39,950 "
13706000,1/1/1942,$0 
13712500,11/3/2017,$0 
13712500,4/20/2017,"$700,000 "
13712500,9/30/2010,$0 
13712500,3/10/2006,"$500,000 "
13712500,8/29/2001,"$288,000 "
13712500,12/30/1996,"$155,000 "
13712500,10/31/1985,"$79,500 "
13705500,5/25/2016,$0 
13705500,5/1/2006,$0 
13705500,11/26/2003,"$405,000 "
13705500,2/14/1969,"$15,250 "
13713000,8/7/2024,$0 
13713000,7/24/2024,"$885,000 "
13713000,11/10/2014,$0 
13713000,5/8/1970,"$25,500 "
13713500,10/19/2023,$0 
13713500,10/16/2023,"$2,149,000 "
13713500,12/17/2021,"$854,000 "
13713500,11/9/2018,"$695,000 "
13713500,12/3/2003,$0 
13713500,5/29/1999,$0 
13713500,9/27/1996,$0 
13704500,1/14/2025,$0 
13704500,9/27/2024,"$1,350,000 "
13704500,6/1/2016,$0 
13704500,12/29/2010,"$685,000 "
13704500,12/12/2003,"$525,000 "
13704500,5/29/1998,"$203,000 "
13704500,10/26/1992,"$17,600 "
13714000,8/30/1971,"$17,000 "
13704000,1/14/2025,$0 
13704000,9/27/2024,"$1,350,000 "
13704000,6/1/2016,$0 
13704000,12/29/2010,"$685,000 "
13704000,12/12/2003,"$525,000 "
13704000,5/29/1998,"$203,000 "
13704000,10/26/1992,"$17,600 "
13703525,12/27/2024,"$900,000 "
13703525,4/19/2024,"$650,000 "
13703525,5/14/2011,$0 
13703525,2/3/1984,$0 
13703525,12/15/1975,"$19,000 "
13703510,12/22/2023,"$825,000 "
13703510,7/24/2023,"$680,000 "
13703510,4/2/1971,"$19,500 "
13796000,10/11/2017,"$893,000 "
13796000,2/11/2005,"$730,000 "
13796000,6/20/2003,$0 
13796000,4/19/2002,"$360,000 "
13796500,1/3/1983,"$90,000 "
13796500,8/27/1974,"$42,500 "
13796500,3/4/1974,"$14,000 "
13795500,4/25/1969,"$14,000 "
13795000,9/17/2021,"$735,000 "
13795000,3/1/2004,"$350,000 "
13795000,9/30/1998,"$128,000 "
13795000,6/20/1978,"$45,000 "
13797000,9/20/2013,"$480,000 "
13797000,1/22/2008,$0 
13797000,3/10/2006,"$442,000 "
13797000,12/30/2004,$0 
13797000,7/5/2003,$0 
13797000,1/1/1942,$0 
13794500,5/14/2024,"$935,000 "
13794500,8/31/2017,"$685,000 "
13794500,4/30/2007,"$625,000 "
13794500,6/18/1998,"$164,850 "
13794500,10/1/1996,"$105,750 "
13794500,8/14/1996,$0 
13797500,10/10/2017,"$599,900 "
13797500,5/27/2008,"$439,000 "
13797500,8/15/1986,"$83,000 "
