account_num,year_built,construction_quality,building_condition,hvac,building_type,gross_building_area,net_leasable_area
50456640,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456650,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456660,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456670,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456680,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456690,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456700,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456710,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456720,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456730,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456740,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456750,1959,GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456760,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456770,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456780,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456790,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456800,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456810,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456820,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456830,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456840,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456850,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456860,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456870,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456880,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456890,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456900,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456910,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456920,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456930,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456940,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456950,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456960,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456970,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456980,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50456990,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457000,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457010,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457020,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457030,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457040,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457050,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457060,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457070,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457080,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457090,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457100,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457110,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457120,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457130,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457140,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457150,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457160,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457170,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457180,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457190,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457200,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457210,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457220,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457230,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457240,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457250,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457260,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457270,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457280,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457290,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457300,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457310,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457320,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457330,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457340,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457350,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457360,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457370,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457380,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50457390,1959,GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50325800,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325810,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325820,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325830,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325840,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325850,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325860,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325870,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325880,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325890,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325900,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325910,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325920,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325930,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325940,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325950,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325960,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325970,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325980,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50325990,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326000,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326010,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326020,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326030,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326040,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326050,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326060,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326070,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326080,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326090,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326100,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326110,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326120,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326130,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326140,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326150,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326160,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326170,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326180,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326190,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326200,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326210,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326220,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326230,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326240,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326250,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326260,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326270,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326280,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326290,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326300,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326310,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326320,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326330,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326340,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326350,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326360,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326370,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326380,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326390,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326400,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326410,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326420,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326430,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326440,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326450,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326460,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326470,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326480,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326490,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326500,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326510,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326520,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326530,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326540,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326550,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326560,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326570,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326580,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326590,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326600,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326610,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326620,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326630,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326640,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326650,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326660,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326670,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326680,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326690,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326700,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326710,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326720,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326730,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326740,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326750,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326760,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326770,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326780,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326790,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326800,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326810,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326820,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326830,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326840,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326850,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326860,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326870,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326880,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326890,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326900,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326910,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326920,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326930,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326940,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326950,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326960,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326970,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326980,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50326990,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327000,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327010,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327020,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327030,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327040,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327050,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327060,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327070,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327080,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327090,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327100,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327110,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327120,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327130,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327140,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327150,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327160,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327170,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327180,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327190,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327200,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327210,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327220,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327230,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327240,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327250,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327260,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327270,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327280,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327290,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327300,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327310,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327320,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327330,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327340,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327350,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327360,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327370,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327380,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327390,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327400,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327410,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327420,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327430,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327440,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327450,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327460,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327470,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327480,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327490,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327500,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327510,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327520,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327530,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327540,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327550,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327560,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327570,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327580,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327590,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50327600,1970,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
